  191	0.037814
  192	0.037997
  193	0.038233
  194	0.038555
  195	0.038887
  196	0.038882
  197	0.039035
  198	0.039274
  199	0.039144
  200	0.039198
  201	0.039372
  202	0.039396
  203	0.039146
  204	0.039444
  205	0.039561
  206	0.040037
  207	0.040086
  208	0.040312
  209	0.040669
  210	0.040632
  211	0.040933
  212	0.041355
  213	0.041601
  214	0.041703
  215	0.041811
  216	0.041968
  217	0.042242
  218	0.042477
  219	0.042575
  220	0.042707
  221	0.042958
  222	0.043344
  223	0.043460
  224	0.043366
  225	0.043532
  226	0.043819
  227	0.044003
  228	0.044460
  229	0.044529
  230	0.045027
  231	0.045054
  232	0.045187
  233	0.045320
  234	0.045685
  235	0.046186
  236	0.046330
  237	0.046759
  238	0.047162
  239	0.047487
  240	0.047696
  241	0.047943
  242	0.048170
  243	0.048119
  244	0.048125
  245	0.048397
  246	0.048520
  247	0.048504
  248	0.048728
  249	0.048841
  250	0.049089
  251	0.049259
  252	0.049214
  253	0.049442
  254	0.049712
  255	0.050024
  256	0.050311
  257	0.050215
  258	0.050114
  259	0.050457
  260	0.050784
  261	0.050838
  262	0.050958
  263	0.050999
  264	0.051549
  265	0.051712
  266	0.051644
  267	0.051795
  268	0.052176
  269	0.052239
  270	0.052879
  271	0.053049
  272	0.053162
  273	0.053520
  274	0.053872
  275	0.053843
  276	0.053853
  277	0.053960
  278	0.054343
  279	0.055064
  280	0.055142
  281	0.055191
  282	0.055126
  283	0.055404
  284	0.055412
  285	0.055700
  286	0.056018
  287	0.056219
  288	0.056361
  289	0.056525
  290	0.056978
  291	0.057476
  292	0.057662
  293	0.057905
  294	0.058022
  295	0.058622
  296	0.059285
  297	0.059450
  298	0.059632
  299	0.059704
  300	0.060074
  301	0.060278
  302	0.060606
  303	0.060968
  304	0.061042
  305	0.060929
  306	0.061502
  307	0.061930
  308	0.062144
  309	0.062016
  310	0.062153
  311	0.062612
  312	0.062693
  313	0.062983
  314	0.062902
  315	0.062792
  316	0.062831
  317	0.062934
  318	0.063185
  319	0.063457
  320	0.063772
  321	0.063774
  322	0.063763
  323	0.063781
  324	0.063735
  325	0.063829
  326	0.064475
  327	0.064834
  328	0.064720
  329	0.064704
  330	0.065220
  331	0.065413
  332	0.065469
  333	0.065117
  334	0.065625
  335	0.065743
  336	0.065930
  337	0.066004
  338	0.066179
  339	0.066472
  340	0.066912
  341	0.067053
  342	0.067280
  343	0.067347
  344	0.067251
  345	0.067675
  346	0.068116
  347	0.068450
  348	0.068877
  349	0.069226
  350	0.069574
  351	0.069583
  352	0.070021
  353	0.070290
  354	0.070792
  355	0.070621
  356	0.070622
  357	0.071205
  358	0.071541
  359	0.071608
  360	0.071827
  361	0.072530
  362	0.072917
  363	0.073281
  364	0.073561
  365	0.073918
  366	0.074003
  367	0.073891
  368	0.074301
  369	0.074149
  370	0.074005
  371	0.074445
  372	0.074946
  373	0.075118
  374	0.075418
  375	0.075708
  376	0.076282
  377	0.076469
  378	0.076170
  379	0.076150
  380	0.076502
  381	0.076336
  382	0.076639
  383	0.076742
  384	0.076633
  385	0.076382
  386	0.076406
  387	0.076566
  388	0.076767
  389	0.076792
  390	0.076868
  391	0.077205
  392	0.077317
  393	0.077623
  394	0.077864
  395	0.077982
  396	0.077819
  397	0.078088
  398	0.078391
  399	0.078218
  400	0.078321
  401	0.078420
  402	0.078579
  403	0.078553
  404	0.078543
  405	0.078523
  406	0.078475
  407	0.078311
  408	0.078358
  409	0.078566
  410	0.078438
  411	0.078723
  412	0.078926
  413	0.078998
  414	0.078890
  415	0.079238
  416	0.079480
  417	0.079386
  418	0.080002
  419	0.079946
  420	0.080260
  421	0.080037
  422	0.080365
  423	0.080751
  424	0.080697
  425	0.080662
  426	0.080856
  427	0.081192
  428	0.081309
  429	0.081459
  430	0.081880
  431	0.081828
  432	0.081910
  433	0.082334
  434	0.082326
  435	0.082337
  436	0.082149
  437	0.082505
  438	0.082265
  439	0.082416
  440	0.082174
  441	0.082018
  442	0.082237
  443	0.082875
  444	0.082934
  445	0.083303
  446	0.082876
  447	0.083234
  448	0.083164
  449	0.083589
  450	0.083868
  451	0.083858
  452	0.083869
  453	0.084377
  454	0.084411
  455	0.084568
  456	0.084558
  457	0.084705
  458	0.085037
  459	0.085046
  460	0.085167
  461	0.085234
  462	0.085001
  463	0.085717
  464	0.085856
  465	0.086316
  466	0.086624
  467	0.086846
  468	0.086913
  469	0.087049
  470	0.087352
  471	0.087368
  472	0.087823
  473	0.088359
  474	0.089160
  475	0.089634
  476	0.089749
  477	0.090260
  478	0.090291
  479	0.090253
  480	0.090094
  481	0.090518
  482	0.090841
  483	0.091181
  484	0.091480
  485	0.091422
  486	0.091251
  487	0.091551
  488	0.091670
  489	0.092114
  490	0.091814
  491	0.092507
  492	0.092570
  493	0.093208
  494	0.092929
  495	0.092882
  496	0.093463
  497	0.093706
  498	0.093629
  499	0.093882
  500	0.094191
  501	0.094882
  502	0.095092
  503	0.095524
  504	0.095297
  505	0.095368
  506	0.095623
  507	0.095454
  508	0.095661
  509	0.095511
  510	0.095241
  511	0.095484
  512	0.095924
  513	0.096442
  514	0.096855
  515	0.097072
  516	0.097075
  517	0.097044
  518	0.097311
  519	0.097443
  520	0.097664
  521	0.097853
  522	0.097798
  523	0.098151
  524	0.098332
  525	0.097898
  526	0.098075
  527	0.098397
  528	0.098795
  529	0.099202
  530	0.099258
  531	0.098981
  532	0.099191
  533	0.099534
  534	0.100202
  535	0.100698
  536	0.100634
  537	0.100687
  538	0.101013
  539	0.101248
  540	0.101248
  541	0.101780
  542	0.101953
  543	0.101906
  544	0.102213
  545	0.102525
  546	0.102610
  547	0.102702
  548	0.102826
  549	0.102910
  550	0.103352
  551	0.103908
  552	0.103602
  553	0.104430
  554	0.104898
  555	0.105429
  556	0.105931
  557	0.106004
  558	0.106095
  559	0.105995
  560	0.106097
  561	0.106355
  562	0.106744
  563	0.107315
  564	0.107489
  565	0.107287
  566	0.106996
  567	0.107835
  568	0.108117
  569	0.108418
  570	0.108660
  571	0.108793
  572	0.109018
  573	0.108709
  574	0.108975
  575	0.108935
  576	0.109172
  577	0.109373
  578	0.109569
  579	0.109549
  580	0.109666
  581	0.109381
  582	0.109623
  583	0.109822
  584	0.110361
  585	0.110734
  586	0.111124
  587	0.111475
  588	0.110923
  589	0.111291
  590	0.111873
  591	0.112154
  592	0.112174
  593	0.112794
  594	0.112306
  595	0.112333
  596	0.113178
  597	0.113380
  598	0.113633
  599	0.114099
  600	0.114281
  601	0.114861
  602	0.114739
  603	0.114793
  604	0.114762
  605	0.115379
  606	0.115721
  607	0.115645
  608	0.116103
  609	0.115711
  610	0.115709
  611	0.115276
  612	0.115763
  613	0.116417
  614	0.116640
  615	0.116696
  616	0.116399
  617	0.116326
  618	0.116166
  619	0.116186
  620	0.116345
  621	0.116485
  622	0.116279
  623	0.116899
  624	0.116807
  625	0.117094
  626	0.117737
  627	0.117344
  628	0.117663
  629	0.117834
  630	0.118233
  631	0.118739
  632	0.118682
  633	0.119021
  634	0.119031
  635	0.118711
  636	0.119093
  637	0.119304
  638	0.119194
  639	0.119062
  640	0.119150
  641	0.119470
  642	0.119193
  643	0.119753
  644	0.120077
  645	0.120456
  646	0.120888
  647	0.120954
  648	0.120861
  649	0.120611
  650	0.121190
  651	0.121857
  652	0.121551
  653	0.122166
  654	0.122283
  655	0.122404
  656	0.122425
  657	0.122226
  658	0.122389
  659	0.122113
  660	0.121769
  661	0.122172
  662	0.122403
  663	0.122252
  664	0.122195
  665	0.122363
  666	0.122687
  667	0.123156
  668	0.123894
  669	0.124305
  670	0.124266
  671	0.124444
  672	0.125011
  673	0.124982
  674	0.125360
  675	0.125824
  676	0.126125
  677	0.126624
  678	0.126396
  679	0.126556
  680	0.126789
  681	0.128004
  682	0.127911
  683	0.128335
  684	0.129114
  685	0.129183
  686	0.129707
  687	0.130151
  688	0.130240
  689	0.130043
  690	0.129879
  691	0.129668
  692	0.130095
  693	0.130272
  694	0.131040
  695	0.131261
  696	0.131621
  697	0.132091
  698	0.132044
  699	0.132129
  700	0.131929
  701	0.132102
  702	0.132532
  703	0.132944
  704	0.132946
  705	0.133488
  706	0.133889
  707	0.133829
  708	0.134220
  709	0.134082
  710	0.134149
  711	0.134216
  712	0.134449
  713	0.134269
  714	0.134694
  715	0.134877
  716	0.135355
  717	0.135206
  718	0.135566
  719	0.135503
  720	0.135512
  721	0.135959
  722	0.136062
  723	0.135604
  724	0.135248
  725	0.135688
  726	0.135947
  727	0.136634
  728	0.137343
  729	0.137843
  730	0.138261
  731	0.138367
  732	0.139027
  733	0.139100
  734	0.139662
  735	0.139778
  736	0.140249
  737	0.140337
  738	0.140410
  739	0.140950
  740	0.141182
  741	0.141090
  742	0.140584
  743	0.141014
  744	0.141618
  745	0.141581
  746	0.142070
  747	0.142295
  748	0.142254
  749	0.142429
  750	0.142949
  751	0.143607
  752	0.144155
  753	0.144380
  754	0.144441
  755	0.144592
  756	0.144701
  757	0.144928
  758	0.144121
  759	0.144895
  760	0.144956
  761	0.145037
  762	0.145217
  763	0.145373
  764	0.144709
  765	0.145067
  766	0.144921
  767	0.145479
  768	0.145333
  769	0.145340
  770	0.145482
  771	0.145276
  772	0.146120
  773	0.146248
  774	0.146236
  775	0.146429
  776	0.146532
  777	0.146925
  778	0.147596
  779	0.148106
  780	0.148462
  781	0.148255
  782	0.148146
  783	0.148390
  784	0.148515
  785	0.148319
  786	0.148159
  787	0.148270
  788	0.148829
  789	0.148923
  790	0.148600
  791	0.148604
  792	0.148814
  793	0.149048
  794	0.149461
  795	0.150033
  796	0.150164
  797	0.150076
  798	0.150238
  799	0.150163
  800	0.149938
  801	0.150045
  802	0.150035
  803	0.150679
  804	0.151257
  805	0.151812
  806	0.151766
  807	0.152549
  808	0.152424
  809	0.151553
  810	0.151981
  811	0.152522
  812	0.152758
  813	0.152811
  814	0.153193
  815	0.152744
  816	0.152536
  817	0.153016
  818	0.153044
  819	0.153517
  820	0.153869
  821	0.153876
  822	0.154120
  823	0.153622
  824	0.154515
  825	0.154956
  826	0.155388
  827	0.154648
  828	0.155068
  829	0.155148
  830	0.154934
  831	0.154735
  832	0.154792
  833	0.154580
  834	0.154367
  835	0.154530
  836	0.154789
  837	0.155154
  838	0.155705
  839	0.156226
  840	0.157072
  841	0.157089
  842	0.157346
  843	0.156957
  844	0.157584
  845	0.157553
  846	0.157974
  847	0.157634
  848	0.157349
  849	0.157964
  850	0.158201
  851	0.158194
  852	0.158143
  853	0.158610
  854	0.158807
  855	0.158574
  856	0.158918
  857	0.158763
  858	0.159467
  859	0.159094
  860	0.158868
  861	0.159515
  862	0.159900
  863	0.160777
  864	0.160470
  865	0.160144
  866	0.159705
  867	0.160847
  868	0.160390
  869	0.159704
  870	0.159699
  871	0.160101
  872	0.160688
  873	0.160861
  874	0.161173
  875	0.161178
  876	0.161839
  877	0.162625
  878	0.163179
  879	0.163364
  880	0.164168
  881	0.164160
  882	0.164490
  883	0.165676
  884	0.165469
  885	0.164915
  886	0.164858
  887	0.164436
  888	0.164713
  889	0.164729
  890	0.164935
  891	0.165467
  892	0.165743
  893	0.165730
  894	0.165710
  895	0.166239
  896	0.165879
  897	0.166258
  898	0.166636
  899	0.165781
  900	0.166809
  901	0.166647
  902	0.166759
  903	0.166675
  904	0.166962
  905	0.167059
  906	0.167608
  907	0.168138
  908	0.168110
  909	0.168808
  910	0.168836
  911	0.168438
  912	0.167902
  913	0.168173
  914	0.167480
  915	0.167091
  916	0.167279
  917	0.167455
  918	0.167357
  919	0.167272
  920	0.167329
  921	0.167646
  922	0.167506
  923	0.168059
  924	0.168935
  925	0.169271
  926	0.169557
  927	0.169136
  928	0.169007
  929	0.168637
  930	0.168262
  931	0.168536
  932	0.168890
  933	0.169634
  934	0.170504
  935	0.170622
  936	0.170033
  937	0.170079
  938	0.170600
  939	0.170736
  940	0.172143
  941	0.172437
  942	0.172688
  943	0.172990
  944	0.173063
  945	0.173364
  946	0.173347
  947	0.173731
  948	0.174422
  949	0.174666
  950	0.174395
  951	0.175144
  952	0.175837
  953	0.175662
  954	0.175464
  955	0.175915
  956	0.176833
  957	0.176882
  958	0.177874
  959	0.178821
  960	0.178670
  961	0.179250
  962	0.179079
  963	0.179265
  964	0.179306
  965	0.178962
  966	0.179141
  967	0.179577
  968	0.179770
  969	0.180148
  970	0.179868
  971	0.180258
  972	0.180097
  973	0.180178
  974	0.180312
  975	0.180323
  976	0.180088
  977	0.180403
  978	0.179964
  979	0.179730
  980	0.180117
  981	0.180395
  982	0.181366
  983	0.180767
  984	0.181143
  985	0.181542
  986	0.182144
  987	0.182610
  988	0.183049
  989	0.183509
  990	0.183194
  991	0.183666
  992	0.183949
  993	0.183820
  994	0.183557
  995	0.183769
  996	0.183813
  997	0.183742
  998	0.184251
  999	0.184341
 1000	0.184757
 1001	0.184943
 1002	0.185011
 1003	0.185563
 1004	0.185335
 1005	0.186534
 1006	0.186651
 1007	0.186960
 1008	0.186645
 1009	0.187085
 1010	0.187272
 1011	0.186925
 1012	0.187003
 1013	0.187546
 1014	0.187236
 1015	0.187243
 1016	0.186899
 1017	0.186840
 1018	0.186557
 1019	0.186778
 1020	0.186510
 1021	0.186940
 1022	0.187683
 1023	0.186554
 1024	0.186350
 1025	0.186797
 1026	0.187715
 1027	0.187148
 1028	0.187102
 1029	0.187614
 1030	0.187663
 1031	0.187649
 1032	0.187411
 1033	0.187622
 1034	0.188109
 1035	0.188129
 1036	0.188263
 1037	0.187845
 1038	0.187737
 1039	0.187200
 1040	0.187201
 1041	0.187218
 1042	0.187979
 1043	0.187829
 1044	0.186987
 1045	0.187743
 1046	0.188281
 1047	0.187854
 1048	0.187584
 1049	0.186959
 1050	0.186754
 1051	0.187284
 1052	0.187542
 1053	0.188558
 1054	0.188394
 1055	0.188207
 1056	0.187935
 1057	0.188422
 1058	0.187729
 1059	0.187982
 1060	0.188659
 1061	0.188210
 1062	0.188400
 1063	0.188353
 1064	0.187713
 1065	0.188100
 1066	0.188086
 1067	0.187588
 1068	0.187269
 1069	0.187472
 1070	0.187716
 1071	0.188196
 1072	0.188498
 1073	0.188497
 1074	0.188201
 1075	0.188453
 1076	0.188066
 1077	0.187929
 1078	0.187912
 1079	0.188188
 1080	0.188244
 1081	0.188464
 1082	0.189200
 1083	0.189247
 1084	0.189648
 1085	0.189265
 1086	0.189842
 1087	0.191031
 1088	0.190470
 1089	0.190593
 1090	0.190742
 1091	0.190697
 1092	0.191134
 1093	0.191522
 1094	0.191494
 1095	0.191815
 1096	0.191711
 1097	0.192459
 1098	0.192554
 1099	0.192825
 1100	0.192788
 1101	0.192709
 1102	0.192978
 1103	0.192483
 1104	0.192332
 1105	0.192615
 1106	0.192758
 1107	0.193232
 1108	0.193884
 1109	0.194303
 1110	0.194783
 1111	0.195547
 1112	0.195623
 1113	0.195345
 1114	0.195987
 1115	0.196415
 1116	0.196205
 1117	0.196428
 1118	0.196483
 1119	0.196994
 1120	0.197078
 1121	0.197968
 1122	0.198867
 1123	0.199230
 1124	0.199992
 1125	0.199536
 1126	0.199480
 1127	0.199247
 1128	0.199694
 1129	0.199624
 1130	0.199602
 1131	0.199520
 1132	0.199339
 1133	0.199672
 1134	0.199919
 1135	0.201027
 1136	0.201171
 1137	0.200828
 1138	0.201059
 1139	0.201516
 1140	0.201129
 1141	0.200743
 1142	0.200823
 1143	0.201544
 1144	0.202296
 1145	0.202674
 1146	0.203467
 1147	0.204065
 1148	0.204269
 1149	0.204562
 1150	0.204706
 1151	0.205505
 1152	0.206004
 1153	0.206635
 1154	0.206094
 1155	0.206890
 1156	0.207216
 1157	0.207287
 1158	0.207011
 1159	0.207376
 1160	0.207419
 1161	0.207328
 1162	0.207986
 1163	0.208089
 1164	0.207218
 1165	0.207250
 1166	0.207135
 1167	0.207529
 1168	0.208066
 1169	0.207853
 1170	0.207535
 1171	0.207174
 1172	0.207105
 1173	0.207285
 1174	0.207560
 1175	0.207402
 1176	0.208062
 1177	0.208546
 1178	0.208801
 1179	0.208222
 1180	0.208709
 1181	0.208651
 1182	0.209147
 1183	0.208950
 1184	0.209298
 1185	0.209700
 1186	0.210218
 1187	0.209783
 1188	0.209486
 1189	0.209689
 1190	0.210263
 1191	0.210871
 1192	0.210646
 1193	0.210613
 1194	0.211085
 1195	0.211544
 1196	0.212075
 1197	0.211952
 1198	0.212598
 1199	0.212751
 1200	0.212142
 1201	0.211949
 1202	0.211959
 1203	0.212254
 1204	0.211866
 1205	0.211953
 1206	0.212065
 1207	0.212520
 1208	0.213100
 1209	0.213025
 1210	0.213551
 1211	0.214261
 1212	0.215039
 1213	0.215162
 1214	0.215504
 1215	0.215747
 1216	0.214998
 1217	0.215718
 1218	0.216166
 1219	0.215477
 1220	0.215150
 1221	0.215702
 1222	0.215423
 1223	0.215514
 1224	0.215394
 1225	0.215345
 1226	0.215902
 1227	0.216387
 1228	0.216436
 1229	0.216516
 1230	0.216157
 1231	0.216378
 1232	0.217030
 1233	0.216412
 1234	0.216992
 1235	0.217593
 1236	0.218315
 1237	0.217886
 1238	0.217459
 1239	0.217026
 1240	0.217242
 1241	0.217134
 1242	0.217459
 1243	0.217974
 1244	0.218724
 1245	0.219093
 1246	0.218550
 1247	0.218511
 1248	0.218345
 1249	0.218347
 1250	0.218264
 1251	0.218792
 1252	0.219104
 1253	0.218448
 1254	0.218236
 1255	0.219083
 1256	0.218200
 1257	0.218140
 1258	0.217640
 1259	0.217931
 1260	0.217964
 1261	0.218464
 1262	0.218088
 1263	0.217773
 1264	0.218286
 1265	0.218761
 1266	0.219651
 1267	0.219558
 1268	0.219509
 1269	0.219284
 1270	0.219292
 1271	0.220447
 1272	0.220829
 1273	0.220865
 1274	0.220942
 1275	0.221681
 1276	0.221228
 1277	0.221171
 1278	0.221955
 1279	0.222619
 1280	0.222726
 1281	0.223361
 1282	0.224203
 1283	0.224216
 1284	0.224904
 1285	0.224050
 1286	0.224367
 1287	0.224467
 1288	0.224555
 1289	0.223803
 1290	0.224286
 1291	0.224342
 1292	0.224873
 1293	0.225279
 1294	0.226171
 1295	0.226183
 1296	0.225800
 1297	0.225872
 1298	0.225791
 1299	0.225671
 1300	0.226037
 1301	0.226708
 1302	0.227027
 1303	0.226942
 1304	0.226785
 1305	0.226720
 1306	0.227447
 1307	0.228388
 1308	0.228690
 1309	0.229599
 1310	0.229890
 1311	0.230084
 1312	0.229907
 1313	0.229277
 1314	0.229027
 1315	0.228875
 1316	0.229731
 1317	0.230148
 1318	0.230478
 1319	0.230411
 1320	0.230950
 1321	0.230720
 1322	0.230912
 1323	0.231262
 1324	0.231292
 1325	0.231806
 1326	0.232123
 1327	0.232981
 1328	0.233530
 1329	0.233718
 1330	0.234550
 1331	0.235053
 1332	0.234213
 1333	0.234903
 1334	0.235133
 1335	0.235315
 1336	0.235831
 1337	0.236015
 1338	0.236058
 1339	0.235713
 1340	0.235841
 1341	0.235772
 1342	0.236355
 1343	0.236538
 1344	0.237200
 1345	0.237077
 1346	0.237140
 1347	0.237622
 1348	0.238010
 1349	0.237887
 1350	0.237744
 1351	0.238178
 1352	0.238387
 1353	0.238758
 1354	0.237862
 1355	0.237767
 1356	0.237756
 1357	0.237472
 1358	0.237916
 1359	0.237769
 1360	0.238364
 1361	0.238620
 1362	0.239296
 1363	0.239910
 1364	0.240596
 1365	0.240538
 1366	0.240738
 1367	0.241627
 1368	0.241716
 1369	0.242191
 1370	0.242454
 1371	0.242671
 1372	0.242831
 1373	0.242609
 1374	0.242432
 1375	0.242283
 1376	0.242151
 1377	0.242659
 1378	0.242426
 1379	0.243218
 1380	0.243522
 1381	0.243158
 1382	0.243742
 1383	0.243691
 1384	0.243751
 1385	0.243538
 1386	0.244322
 1387	0.244379
 1388	0.244623
 1389	0.244465
 1390	0.245364
 1391	0.245342
 1392	0.245420
 1393	0.245196
 1394	0.245485
 1395	0.245805
 1396	0.246048
 1397	0.246262
 1398	0.245475
 1399	0.245273
 1400	0.245913
 1401	0.245800
 1402	0.245455
 1403	0.245331
 1404	0.245488
 1405	0.245015
 1406	0.244940
 1407	0.244753
 1408	0.245582
 1409	0.245576
 1410	0.245249
 1411	0.245577
 1412	0.246308
 1413	0.246670
 1414	0.247772
 1415	0.248872
 1416	0.249383
 1417	0.249412
 1418	0.250223
 1419	0.249908
 1420	0.250603
 1421	0.250831
 1422	0.251739
 1423	0.252940
 1424	0.252829
 1425	0.253322
 1426	0.253270
 1427	0.253105
 1428	0.252988
 1429	0.252618
 1430	0.251886
 1431	0.251461
 1432	0.252166
 1433	0.252644
 1434	0.253169
 1435	0.253418
 1436	0.253495
 1437	0.253405
 1438	0.253627
 1439	0.254254
 1440	0.253875
 1441	0.253789
 1442	0.253301
 1443	0.253894
 1444	0.254203
 1445	0.254788
 1446	0.254967
 1447	0.254695
 1448	0.255171
 1449	0.255515
 1450	0.255440
 1451	0.256376
 1452	0.256575
 1453	0.257350
 1454	0.257409
 1455	0.257656
 1456	0.257539
 1457	0.257699
 1458	0.257650
 1459	0.258276
 1460	0.258251
 1461	0.258744
 1462	0.259703
 1463	0.261397
 1464	0.262191
 1465	0.262428
 1466	0.262623
 1467	0.262428
 1468	0.263142
 1469	0.264242
 1470	0.264771
 1471	0.264883
 1472	0.265449
 1473	0.265899
 1474	0.264998
 1475	0.264860
 1476	0.264705
 1477	0.264987
 1478	0.265619
 1479	0.265893
 1480	0.265806
 1481	0.265276
 1482	0.264786
 1483	0.264352
 1484	0.264209
 1485	0.264374
 1486	0.264206
 1487	0.264709
 1488	0.265471
 1489	0.264459
 1490	0.264662
 1491	0.264963
 1492	0.266131
 1493	0.266299
 1494	0.267011
 1495	0.268539
 1496	0.268143
 1497	0.267378
 1498	0.268010
 1499	0.267980
 1500	0.267858
 1501	0.268006
 1502	0.268610
 1503	0.268445
 1504	0.267502
 1505	0.267507
 1506	0.267498
 1507	0.267571
 1508	0.267531
 1509	0.267476
 1510	0.267628
 1511	0.268111
 1512	0.268374
 1513	0.268520
 1514	0.268931
 1515	0.269253
 1516	0.269454
 1517	0.269657
 1518	0.269391
 1519	0.269871
 1520	0.269905
 1521	0.269210
 1522	0.269563
 1523	0.269606
 1524	0.270045
 1525	0.270318
 1526	0.270994
 1527	0.271935
 1528	0.271426
 1529	0.271076
 1530	0.271025
 1531	0.270982
 1532	0.271809
 1533	0.272058
 1534	0.271973
 1535	0.272059
 1536	0.272279
 1537	0.272410
 1538	0.273299
 1539	0.273108
 1540	0.273531
 1541	0.274012
 1542	0.274167
 1543	0.274499
 1544	0.275298
 1545	0.275530
 1546	0.275744
 1547	0.276274
 1548	0.275885
 1549	0.275944
 1550	0.276403
 1551	0.276118
 1552	0.275649
 1553	0.276152
 1554	0.276744
 1555	0.276322
 1556	0.276535
 1557	0.277367
 1558	0.277259
 1559	0.277561
 1560	0.278743
 1561	0.279088
 1562	0.278864
 1563	0.279875
 1564	0.280402
 1565	0.281254
 1566	0.280975
 1567	0.281922
 1568	0.282257
 1569	0.282014
 1570	0.282084
 1571	0.282192
 1572	0.282290
 1573	0.282166
 1574	0.282001
 1575	0.281778
 1576	0.281805
 1577	0.282205
 1578	0.282933
 1579	0.282650
 1580	0.282877
 1581	0.283230
 1582	0.283432
 1583	0.283047
 1584	0.283512
 1585	0.283756
 1586	0.284392
 1587	0.284176
 1588	0.284206
 1589	0.283846
 1590	0.283643
 1591	0.283450
 1592	0.282893
 1593	0.283307
 1594	0.283347
 1595	0.283407
 1596	0.283767
 1597	0.283335
 1598	0.283521
 1599	0.283903
 1600	0.284253
 1601	0.283288
 1602	0.284060
 1603	0.284546
 1604	0.284682
 1605	0.284414
 1606	0.285174
 1607	0.285244
 1608	0.285671
 1609	0.284797
 1610	0.285753
 1611	0.286214
 1612	0.286757
 1613	0.287021
 1614	0.287134
 1615	0.286729
 1616	0.286927
 1617	0.286741
 1618	0.287026
 1619	0.288056
 1620	0.287844
 1621	0.288171
 1622	0.288611
 1623	0.289697
 1624	0.290500
 1625	0.291357
 1626	0.291173
 1627	0.290762
 1628	0.290465
 1629	0.290164
 1630	0.290423
 1631	0.290832
 1632	0.291663
 1633	0.291987
 1634	0.292459
 1635	0.291895
 1636	0.291935
 1637	0.291964
 1638	0.291719
 1639	0.291494
 1640	0.292000
 1641	0.292589
 1642	0.292428
 1643	0.292685
 1644	0.293667
 1645	0.292971
 1646	0.293495
 1647	0.292615
 1648	0.292172
 1649	0.292552
 1650	0.293030
 1651	0.293199
 1652	0.293787
 1653	0.294156
 1654	0.295181
 1655	0.294831
 1656	0.295464
 1657	0.296083
 1658	0.295327
 1659	0.295830
 1660	0.296093
 1661	0.296482
 1662	0.296170
 1663	0.296779
 1664	0.297458
 1665	0.297833
